Date,Time of Sleep,Quality
,,
,,
,,
2022-03-27,19.554717779159542,38.32060185185185
2022-03-27,20.199888467788696,38.45601851851852
2022-03-27,7.376624584197998,36.1712962962963
2022-03-27,2.602716445922852,28.99305555555556
2022-03-27,3.9768452644348153,32.307870370370374
2022-03-27,24.185800790786743,52.626953125
2022-03-27,16.43200421333313,34.69384765625
2022-03-27,12.863136291503906,49.03271484375
2022-03-27,18.73216414451599,17.54150390625
